event,event_url,fighter_red,fighter_blue,result,method,round,time,bout_url
UFC 118: Edgar vs Penn 2,http://ufcstats.com/event-details/054defd5420a551f,Randy Couture,James Toney,win,SUBArm Triangle,1,3:19,http://ufcstats.com/fight-details/bec66de67818a9b1
UFC 118: Edgar vs Penn 2,http://ufcstats.com/event-details/054defd5420a551f,Demian Maia,Mario Miranda,win,U-DEC,3,5:00,http://ufcstats.com/fight-details/4bb7363bb03628f6
UFC 118: Edgar vs Penn 2,http://ufcstats.com/event-details/054defd5420a551f,Gray Maynard,Kenny Florian,win,U-DEC,3,5:00,http://ufcstats.com/fight-details/f484290346cfcf73
UFC 118: Edgar vs Penn 2,http://ufcstats.com/event-details/054defd5420a551f,Nate Diaz,Marcus Davis,win,SUBGuillotine Choke,3,4:02,http://ufcstats.com/fight-details/17a8fbfbe8d32258
UFC 118: Edgar vs Penn 2,http://ufcstats.com/event-details/054defd5420a551f,Joe Lauzon,Gabe Ruediger,win,SUBArmbar,1,2:01,http://ufcstats.com/fight-details/a5962421d687de8f
UFC 118: Edgar vs Penn 2,http://ufcstats.com/event-details/054defd5420a551f,Nik Lentz,Andre Winner,win,U-DEC,3,5:00,http://ufcstats.com/fight-details/65290fc5216c2a73
UFC 118: Edgar vs Penn 2,http://ufcstats.com/event-details/054defd5420a551f,Dan Miller,John Salter,win,SUBGuillotine Choke,2,1:53,http://ufcstats.com/fight-details/18cfc2f58d20c0f2
UFC 118: Edgar vs Penn 2,http://ufcstats.com/event-details/054defd5420a551f,Greg Soto,Nick Osipczak,win,U-DEC,3,5:00,http://ufcstats.com/fight-details/dacca5ea6be14d08
UFC 118: Edgar vs Penn 2,http://ufcstats.com/event-details/054defd5420a551f,Mike Pierce,Amilcar Alves,win,SUBArmbar,3,3:11,http://ufcstats.com/fight-details/9443197a9e0a22a2
UFC 117: Silva vs Sonnen,http://ufcstats.com/event-details/2f3f12002564bb55,Anderson Silva,Chael Sonnen,win,SUBTriangle Armbar,5,3:10,http://ufcstats.com/fight-details/bcab3ebdc21b0b64
UFC 117: Silva vs Sonnen,http://ufcstats.com/event-details/2f3f12002564bb55,Jon Fitch,Thiago Alves,win,U-DEC,3,5:00,http://ufcstats.com/fight-details/c92c53954903554a
UFC 117: Silva vs Sonnen,http://ufcstats.com/event-details/2f3f12002564bb55,Clay Guida,Rafael Dos Anjos,win,SUBInjury,3,1:51,http://ufcstats.com/fight-details/3559cab3329e5431
UFC 117: Silva vs Sonnen,http://ufcstats.com/event-details/2f3f12002564bb55,Matt Hughes,Ricardo Almeida,win,SUBSchultz Front Headlock,1,3:15,http://ufcstats.com/fight-details/10fd87a88178aedd
UFC 117: Silva vs Sonnen,http://ufcstats.com/event-details/2f3f12002564bb55,Junior Dos Santos,Roy Nelson,win,U-DEC,3,5:00,http://ufcstats.com/fight-details/241a307a9c3d9a21
UFC 117: Silva vs Sonnen,http://ufcstats.com/event-details/2f3f12002564bb55,Rick Story,Dustin Hazelett,win,KO/TKOPunches,2,1:15,http://ufcstats.com/fight-details/57d481c10c842ba2
